Synth-pop; Rick Astley; Never Gonna Give You Up; 1987	101,24203,1011,3769,1025,6174,2004,18492,1025,2196,6069,2507,2017,2039,1025,3055,102
Funk Rock; Red Hot Chili Peppers; Can’t Stop; 2011	101,11962,2600,1025,2417,2980,20238,23582,1025,2064,1521,1056,2644,1025,2249,102
Synth-Pop; Queen; I Want to Break Free; 2018	101,24203,1011,3769,1025,3035,1025,1045,2215,2000,3338,2489,1025,2760,102
Pop Rock; Michael Jackson; Dirty Diana; 1987	101,3769,2600,1025,2745,4027,1025,6530,8805,1025,3055,102
Hip-Hop; Salt‐N‐Pepa; Push It; 1987	101,5099,1011,6154,1025,5474,1513,1050,1513,27233,2050,1025,5245,2009,1025,3055,102
Russian Pop; Пьер Нарцисс; Шоколадный заяц; 2019	101,2845,3769,1025,1194,23742,15290,16856,1192,10260,16856,29751,10325,29747,29747,1025,1203,14150,23925,14150,29436,10260,29742,18947,29113,10325,1187,10260,17432,29751,1025,10476,102
Russian Rock; Високосный год; Тихий огонёк; 2022	101,2845,2600,1025,1182,10325,29747,14150,23925,14150,29747,18947,29113,10325,1183,14150,29742,1025,1197,10325,29750,15414,1193,29741,14150,18947,15290,23925,1025,16798,2475,102
Dance-pop; Ray Parker Jr.; Ghostbusters; 1984	101,3153,1011,3769,1025,4097,6262,3781,1012,1025,5745,8286,7747,1025,3118,102
Dance-pop; Michael Jackson; Bad; 1987	101,3153,1011,3769,1025,2745,4027,1025,2919,1025,3055,102
Arena Rock; Survivor; Eye of the Tiger; 2020	101,5196,2600,1025,12084,1025,3239,1997,1996,6816,1025,12609,102
Dance-pop; Spice Girls; Wannabe (radio edit); 1996	101,3153,1011,3769,1025,17688,3057,1025,10587,4783,1006,2557,10086,1007,1025,2727,102
Disco; The Trammps; Disco Inferno; 1998	101,12532,1025,1996,12517,25370,1025,12532,21848,1025,2687,102
Film Score Cover; Suite Movie Themes; He's a Pirate (Main Theme) [Suite Movie Themes Cover]; 2019	101,2143,3556,3104,1025,7621,3185,6991,1025,2002,1005,1055,1037,11304,1006,2364,4323,1007,1031,7621,3185,6991,3104,1033,1025,10476,102
Rock Ballad; Scorpions; Wind of Change; 1999	101,2600,11571,1025,22015,2015,1025,3612,1997,2689,1025,2639,102
Hip-Hop; Snoop Dogg; Riders on the Storm (Fredwreck remix); 2004	101,5099,1011,6154,1025,29044,28844,1025,8195,2006,1996,4040,1006,5965,13088,11012,6136,1007,1025,2432,102
Hip-Hop; The 45 King; The 900 Number; 1990	101,5099,1011,6154,1025,1996,3429,2332,1025,1996,7706,2193,1025,2901,102
Hip-Hop; Timbaland; The Way I Are; 2021	101,5099,1011,6154,1025,5199,25060,4859,1025,1996,2126,1045,2024,1025,25682,102
Pop Rock; Wet Wet Wet; Love Is All Around; 2021	101,3769,2600,1025,4954,4954,4954,1025,2293,2003,2035,2105,1025,25682,102
Hip-Hop; Vanilla Ice; Ice Ice Baby; 1990	101,5099,1011,6154,1025,21161,3256,1025,3256,3256,3336,1025,2901,102
Anime OST; Hiroyuki Sawano; XL-TT; 2013	101,8750,9808,2102,1025,7632,13238,14228,2387,6761,1025,28712,1011,23746,1025,2286,102
Game OST; Jared Moreno Luna; Skyrim: Dragonborn; 2022	101,2208,9808,2102,1025,8334,17921,12909,1025,3712,20026,1024,5202,10280,1025,16798,2475,102
New Wave; The Romantics; Talking in Your Sleep; 1983	101,2047,4400,1025,1996,6298,2015,1025,3331,1999,2115,3637,1025,3172,102
Pop Rock; Toploader; Dancing in the Moonlight; 2001	101,3769,2600,1025,2327,11066,2121,1025,5613,1999,1996,11986,1025,2541,102
Slowed + Reverb; Dethron; Washing Machine Heart (Slowed); 2025	101,9784,1009,7065,2121,2497,1025,20010,8093,2239,1025,12699,3698,2540,1006,9784,1007,1025,16798,2629,102
Electro House; David Guetta; Memories; 2009	101,16175,2160,1025,2585,19739,16549,1025,5758,1025,2268,102
Russian Chanson; Mikhail Krug; Приходите в мой дом; 2017	101,2845,9212,3385,1025,11318,1047,26549,1025,1194,16856,10325,29750,14150,29742,10325,22919,15290,1182,1191,14150,10325,1184,14150,29745,1025,2418,102
Synth-pop; Paul Engemann; Scarface (Push It to the Limit); 2022	101,24203,1011,3769,1025,2703,25540,17545,1025,18982,10732,1006,5245,2009,2000,1996,5787,1007,1025,16798,2475,102
Pop; Вера Брежнева; Близкие люди; 2017	101,3769,1025,1182,15290,16856,10260,1181,16856,15290,29743,18947,15290,25529,10260,1025,1181,29436,10325,29744,23925,10325,15290,1190,29757,29742,10325,1025,2418,102
R&B; Michael Jackson; Human Nature; 2022	101,1054,1004,1038,1025,2745,4027,1025,2529,3267,1025,16798,2475,102
Jazz Funk; Ronnie Laws; Always There; 1975	101,4166,11962,1025,11688,4277,1025,2467,2045,1025,3339,102
Neo soul; Kali Uchis; Moonlight; 2023	101,9253,3969,1025,19924,15384,24158,1025,11986,1025,16798,2509,102
Downtempo; Oomkah Dee; In the Waiting Line	101,2091,18532,6873,1025,1051,5358,2912,2232,9266,1025,1999,1996,3403,2240,102
Russian Chanson; Рождество; Так хочется жить; 2024	101,2845,9212,3385,1025,1195,14150,29743,29742,15290,29747,22919,25529,14150,1025,1197,10260,23925,1200,14150,29752,15290,22919,29747,17432,1186,10325,22919,23742,1025,16798,2549,102
Disco; Oliver Cheatham; Get Down Saturday Night; 2002	101,12532,1025,6291,21910,3511,1025,2131,2091,5095,2305,1025,2526,102
Anime OST; 平野義久; Kyrie II; 2007	101,8750,9808,2102,1025,1839,1963,1936,1748,1025,18712,7373,2462,1025,2289,102
Eurodance; Smile; Butterfly; 1998	101,9944,25514,1025,2868,1025,9112,1025,2687,102
Glam Rock; Queen; Killer Queen; 1974	101,1043,10278,2600,1025,3035,1025,6359,3035,1025,3326,102
Indie Pop; Pharrell Williams; Freedom; 2015	101,10271,3769,1025,6887,2906,16230,3766,1025,4071,1025,2325,102
Internet Meme; Mxme; SpongeBob Floating Meme (Full Original); 2019	101,4274,2033,4168,1025,25630,4168,1025,25742,5092,2497,8274,2033,4168,1006,2440,2434,1007,1025,10476,102
Contemporary R&B; Nelly; Dilemma; 2009	101,3824,1054,1004,1038,1025,29498,1025,21883,1025,2268,102
Soundtrack; 宮崎誠; The cyborg walks; 2016	101,6050,1025,1824,1834,100,1025,1996,22330,11755,7365,1025,2355,102
Video Game Cover; Unknown (Piano Cover Artist); Dragonborn (Piano Cover); 2015	101,2678,2208,3104,1025,4242,1006,3682,3104,3063,1007,1025,5202,10280,1006,3682,3104,1007,1025,2325,102
Alternative Metal; Skillet; Monster; 2009	101,4522,3384,1025,8066,3388,1025,6071,1025,2268,102
Hard Rock; Queen; Ogre Battle; 1974	101,2524,2600,1025,3035,1025,13958,2890,2645,1025,3326,102
Operatic Pop; Freddie Mercury; Barcelona; 2000	101,22534,3769,1025,15528,8714,1025,7623,1025,2456,102
Dance-Rock; Queen; Under Pressure; 2018	101,3153,1011,2600,1025,3035,1025,2104,3778,1025,2760,102
Film Score; Ramin Djawadi; Vacation's Over; 2008	101,2143,3556,1025,8223,2378,6520,10830,4305,1025,10885,1005,1055,2058,1025,2263,102
Sophisti-Pop; Sade; Smooth Operator; 1984	101,2061,21850,16643,1011,3769,1025,6517,2063,1025,5744,6872,1025,3118,102
Power Pop; The Raspberries; Go All the Way; 2014	101,2373,3769,1025,1996,20710,2361,20968,1025,2175,2035,1996,2126,1025,2297,102
Anime OST; Hayato Matsuo; Jonathan Joestar theme	101,8750,9808,2102,1025,10974,10610,22281,19098,1025,5655,3533,14117,4323,102
Sophisti-Pop; Sting; Englishman in New York; 2018	101,2061,21850,16643,1011,3769,1025,12072,1025,25244,1999,2047,2259,1025,2760,102
Anime OST; タニウチヒデキ; ニア2; 2007	101,8750,9808,2102,1025,1709,30242,30222,30236,30245,30239,30227,1025,1716,30219,2475,1025,2289,102
Epic Orchestral; Samuel Kim; Joseph Joestar Theme EPIC VERSION (Overdrive x Bloody Stream x Jotaro Theme); 2021	101,8680,13533,1025,5212,5035,1025,3312,3533,14117,4323,8680,2544,1006,2058,23663,1060,6703,5460,1060,8183,28160,4323,1007,1025,25682,102
Cinematic; Friedrich Habetler; JoJo's Bizarre Adventure: Steel Ball Run OST: Main Theme ~ Johnny's Theme | Fan Made; 2020	101,21014,1025,8896,5292,20915,3917,1025,8183,5558,1005,1055,13576,6172,1024,3886,3608,2448,9808,2102,1024,2364,4323,1066,5206,1005,1055,4323,1064,5470,2081,1025,12609,102
Comedy Rock; Trey Parker; America, Fuck Yeah; 2004	101,4038,2600,1025,14826,6262,1025,2637,1010,6616,3398,1025,2432,102
Dance-pop; INNA; Sun Is Up (Play & Win Radio Edit); 2011	101,3153,1011,3769,1025,7601,2050,1025,3103,2003,2039,1006,2377,1004,2663,2557,10086,1007,1025,2249,102
French Pop; Alizée; Moi... Lolita (Radio Edit); 2025	101,2413,3769,1025,4862,23940,1025,25175,1012,1012,1012,8840,27606,1006,2557,10086,1007,1025,16798,2629,102
Eurodance; O‐Zone; Dragostea Din Tei (Original Romanian Version); 2003	101,9944,25514,1025,1051,1513,4224,1025,8011,14122,5243,11586,8915,2072,1006,2434,7056,2544,1007,1025,2494,102
Russian Chanson; Михаил Круг; Жиган-лимон; 1994	101,2845,9212,3385,1025,1191,10325,29750,10260,10325,29436,1189,16856,29748,29741,1025,1186,10325,29741,28995,1011,1190,10325,29745,14150,18947,1025,2807,102
Italo Disco; Sandy Marton; Camel by Camel; 2009	101,2009,23067,12532,1025,7525,20481,2239,1025,19130,2011,19130,1025,2268,102
TV Score; Sonya Belousova; Toss a Coin to Your Witcher; 2020	101,2694,3556,1025,27926,19337,3560,7103,1025,10055,1037,9226,2000,2115,6965,2121,1025,12609,102
Soul; The Five Stairsteps; O-O-H Child; 1970	101,3969,1025,1996,2274,5108,2618,4523,1025,1051,1011,1051,1011,1044,2775,1025,3359,102
Game OST; Young Maylay; San Andreas Theme Song; 2005	101,2208,9808,2102,1025,2402,2089,8485,1025,2624,12460,4323,2299,1025,2384,102
Classical; Antonio Vivaldi; The Four Seasons: Winter, RV 297 - I. Allegro non molto; 2018	101,4556,1025,4980,20022,6392,2072,1025,1996,2176,3692,1024,3467,1010,27634,27502,1011,1045,1012,25319,2512,9587,23223,1025,2760,102
Hip-Hop; Mustard; Ballin'; 2019	101,5099,1011,6154,1025,23187,1025,3608,2378,1005,1025,10476,102
Eurodance; Paradisio; Bailando; 2010	101,9944,25514,1025,11498,10521,3695,1025,15358,28574,1025,2230,102
Soft Rock; New Tribute Kings; Lake Shore Drive (Guardians of the Galaxy) (Originally Performed By Aliotta Haynes Jeremiah); 2017	101,3730,2600,1025,2047,7050,5465,1025,2697,5370,3298,1006,14240,1997,1996,9088,1007,1006,2761,2864,2011,4862,14517,2050,21805,17526,1007,1025,2418,102
Pop Rock; Opus; Life Is Life (Julian B. Remix); 2011	101,3769,2600,1025,16895,1025,2166,2003,2166,1006,6426,1038,1012,6136,1007,1025,2249,102
Soul; Aloe Blacc; I Need a Dollar; 2010	101,3969,1025,2632,8913,1038,2721,9468,1025,1045,2342,1037,7922,1025,2230,102
Pop; Те100стерон; Это не женщина; 2015	101,3769,1025,1197,15290,18613,29747,22919,15290,16856,14150,18947,1025,1208,22919,14150,1192,15290,1186,15290,18947,29754,10325,19865,1025,2325,102
Indie Rock; Phantom Planet; Big Brat; 2003	101,10271,2600,1025,11588,4774,1025,2502,28557,1025,2494,102
Sophisti-Pop; Wham!; Careless Whisper; 1999	101,2061,21850,16643,1011,3769,1025,1059,3511,999,1025,23358,7204,1025,2639,102
Synth-pop; Rockwell; Someone’s Watching Me; 1983	101,24203,1011,3769,1025,25235,1025,2619,1521,1055,3666,2033,1025,3172,102
Rock Ballad; Scorpions; Send Me an Angel; 2010	101,2600,11571,1025,22015,2015,1025,4604,2033,2019,4850,1025,2230,102
Hip Hop; The Sugarhill Gang; Rapper's Delight; 2015	101,5099,6154,1025,1996,5699,7100,6080,1025,10687,1005,1055,12208,1025,2325,102
Disco; Michael Jackson; Don’t Stop ’til You Get Enough; 1979	101,12532,1025,2745,4027,1025,2123,1521,1056,2644,1521,18681,2017,2131,2438,1025,3245,102
Film Score; Ramin Djawadi; Suspicions; 2008	101,2143,3556,1025,8223,2378,6520,10830,4305,1025,17817,1025,2263,102
Latin Pop; Shakira; Waka Waka (This Time for Africa); 2010	101,3763,3769,1025,21146,23630,2050,1025,11333,2912,11333,2912,1006,2023,2051,2005,3088,1007,1025,2230,102
Disco; Thelma Houston; Don't Leave Me This Way; 1986	101,12532,1025,1996,19145,5395,1025,2123,1005,1056,2681,2033,2023,2126,1025,3069,102
Crunk; Usher; Yeah!; 2005	101,13675,16814,1025,20774,1025,3398,999,1025,2384,102
Hip-Hop; Teriyaki Boyz; Tokyo Drift (Fast & Furious); 2006	101,5099,1011,6154,1025,28774,8717,3211,2879,2480,1025,5522,11852,1006,3435,1004,9943,1007,1025,2294,102
Film Score; will.i.am; The Traveling Song; 2008	101,2143,3556,1025,2097,1012,1045,1012,2572,1025,1996,7118,2299,1025,2263,102
Synth-pop; Tears for Fears; Everybody Wants to Rule the World; 1985	101,24203,1011,3769,1025,4000,2005,10069,1025,7955,4122,2000,3627,1996,2088,1025,3106,102
Hi-NRG; The Weather Girls; It’s Raining Men; 2005	101,7632,1011,17212,2290,1025,1996,4633,3057,1025,2009,1521,1055,24057,2273,1025,2384,102
Dance-pop; Tom Jones; Sex Bomb; 1999	101,3153,1011,3769,1025,3419,3557,1025,3348,5968,1025,2639,102
Chiptune; Anamanaguchi; Miku; 2016	101,9090,8525,2638,1025,9617,24805,16918,1025,2771,5283,1025,2355,102
Dance-pop; Ava Max; Kings & Queens; 2020	101,3153,1011,3769,1025,10927,4098,1025,5465,1004,8603,1025,12609,102
R&B; Bruno Mars; That’s What I Like; 2016	101,1054,1004,1038,1025,10391,7733,1025,2008,1521,1055,2054,1045,2066,1025,2355,102
Synth-Funk; Michael Jackson; Smooth Criminal; 1987	101,24203,1011,11962,1025,2745,4027,1025,5744,4735,1025,3055,102
Art Rock; Radiohead; Everything in Its Right Place; 2000	101,2396,2600,1025,2557,4974,1025,2673,1999,2049,2157,2173,1025,2456,102
Dance-pop; Clean Bandit; Rockabye; 2016	101,3153,1011,3769,1025,4550,25334,1025,2600,21275,2063,1025,2355,102
Mandopop; Fei Yu-Ching; Yi Jian Mei; 2010	101,2158,3527,16340,1025,24664,9805,1011,19992,1025,12316,29214,19734,1025,2230,102
Hip-Hop; Eve; Who’s That Girl?; 2001	101,5099,1011,6154,1025,6574,1025,2040,1521,1055,2008,2611,1029,1025,2541,102
Russian Pop; 5sta Family; Вместе мы; 2012	101,2845,3769,1025,1019,9153,2155,1025,1182,29745,15290,29747,22919,15290,1191,29113,1025,2262,102
Pop Rock; IOWA; Маршрутка; 2014	101,3769,2600,1025,5947,1025,1191,10260,16856,29753,16856,29748,22919,28598,1025,2297,102
Film Score; Ramin Djawadi; Mark I; 2008	101,2143,3556,1025,8223,2378,6520,10830,4305,1025,2928,1045,1025,2263,102
Arena Rock; Queen; We Are the Champions; 2000	101,5196,2600,1025,3035,1025,2057,2024,1996,3966,1025,2456,102
Pop Rock; Savage Garden; I Want You; 1996	101,3769,2600,1025,9576,3871,1025,1045,2215,2017,1025,2727,102
Korean Hip-Hop; Dynamic Duo; AEAO; 2014	101,4759,5099,1011,6154,1025,8790,6829,1025,29347,7113,1025,2297,102
Children's Music; Смешарики; От винта!; 2021	101,2336,1005,1055,2189,1025,1196,29745,15290,29753,10260,16856,10325,23925,10325,1025,1193,22919,1182,10325,18947,22919,10260,999,1025,25682,102
Electronic; RoomTone; The Cyborg Fights; 2019	101,4816,1025,2282,5524,1025,1996,22330,11755,9590,1025,10476,102
New Wave; Rihanna; Shut Up and Drive; 2007	101,2047,4400,1025,25439,1025,3844,2039,1998,3298,1025,2289,102
Italo Disco; Silent Circle; Touch in the Night; 1993	101,2009,23067,12532,1025,4333,4418,1025,3543,1999,1996,2305,1025,2857,102
Pop Rock; Smash Mouth; All Star; 1999	101,3769,2600,1025,15132,2677,1025,2035,2732,1025,2639,102
Unknown; [Unknown]; [Unknown TikTok Audio]	101,4242,1025,1031,4242,1033,1025,1031,4242,14841,25509,6559,5746,1033,102
Disco; The Whispers; And the Beat Goes On; 1992	101,12532,1025,1996,11054,1025,1998,1996,3786,3632,2006,1025,2826,102
TV Score; TV Sounds Unlimited; Theme from Better Call Saul; 2016	101,2694,3556,1025,2694,4165,14668,1025,4323,2013,2488,2655,16897,1025,2355,102
Russian Animation OST; Smeshariki Music; Смешарики OST Погоня; 2022	101,2845,7284,9808,2102,1025,15488,9953,8486,3211,2189,1025,1196,29745,15290,29753,10260,16856,10325,23925,10325,9808,2102,1194,14150,29741,14150,18947,17432,1025,16798,2475,102
Film Score; Alan Silvestri; The Avengers; 2012	101,2143,3556,1025,5070,9033,20899,18886,1025,1996,14936,1025,2262,102
Progressive Rock; Jon Anderson; Owner of a New Lonely Heart; 1998	101,6555,2600,1025,6285,5143,1025,3954,1997,1037,2047,9479,2540,1025,2687,102
Anime OST; 菅野祐悟; 現れた星屑の男; 2016	101,8750,9808,2102,1025,100,1963,100,100,1025,100,1688,30187,1866,100,1671,1912,1025,2355,102
Anime OST; 菅野祐悟; 勇気; 2016	101,8750,9808,2102,1025,100,1963,100,100,1025,100,100,1025,2355,102
Synthwave; The Weeknd; Blinding Lights; 2021	101,24203,16535,1025,1996,2733,4859,1025,19709,4597,1025,25682,102
Phonk; DJ Holanda; Montagem Coral; 2023	101,6887,2239,2243,1025,6520,7570,24448,1025,18318,4270,2213,11034,1025,16798,2509,102
Big Beat; The Chemical Brothers; Galvanize; 2004	101,2502,3786,1025,1996,5072,3428,1025,14891,27760,4371,1025,2432,102
Hip-Hop; Melly Mike; Real Threat; 2025	101,5099,1011,6154,1025,11463,2135,3505,1025,2613,5081,1025,16798,2629,102
Game OST; Dan Salvato; Your Reality; 2017	101,2208,9808,2102,1025,4907,16183,22879,2080,1025,2115,4507,1025,2418,102
Hip-Hop; DMX; The Rain; 2003	101,5099,1011,6154,1025,1040,22984,1025,1996,4542,1025,2494,102
Russian Rock; КняZz; Бред (2008); 2020	101,2845,2600,1025,1189,18947,17432,13213,1025,1181,16856,15290,29742,1006,2263,1007,1025,12609,102
Comedy; Электрослабость; Олений Пенис; 2024	101,4038,1025,1208,29436,15290,23925,22919,16856,14150,29747,29436,10260,29740,14150,29747,22919,23742,1025,1193,29436,15290,18947,15414,1194,15290,18947,10325,29747,1025,16798,2549,102
Russian Pop; Tanin Jazz; Виртуальная любовь; 2011	101,2845,3769,1025,9092,2378,4166,1025,1182,10325,16856,22919,29748,10260,29436,23742,19865,17432,1190,29757,29740,19259,23742,1025,2249,102
Hip-Hop; Metro Boomin; Am I Dreaming; 2023	101,5099,1011,6154,1025,6005,8797,2378,1025,2572,1045,12802,1025,16798,2509,102
Italo Disco; Sabrina; Boys (Summertime Love); 1987	101,2009,23067,12532,1025,21876,1025,3337,1006,2621,7292,2293,1007,1025,3055,102
Synth-pop; Michael Sembello; Maniac; 2011	101,24203,1011,3769,1025,2745,7367,18552,7174,1025,29310,2278,1025,2249,102
Electropop; MIKA; Relax, Take It Easy; 2007	101,16175,16340,1025,27857,1025,9483,1010,2202,2009,3733,1025,2289,102
Dancehall; Sean Paul; (When You Gonna) Give It Up to Me (radio version); 2006	101,3153,9892,1025,5977,2703,1025,1006,2043,2017,6069,1007,2507,2009,2039,2000,2033,1006,2557,2544,1007,1025,2294,102
Christian Hip-Hop; Trip Lee; Lay Down; 2025	101,3017,5099,1011,6154,1025,4440,3389,1025,3913,2091,1025,16798,2629,102
Funk Rock; Queen; Another One Bites the Dust; 1980	101,11962,2600,1025,3035,1025,2178,2028,15424,1996,6497,1025,3150,102
Dream House; Robert Miles; Children (full length mix); 1996	101,3959,2160,1025,2728,2661,1025,2336,1006,2440,3091,4666,1007,1025,2727,102
Game OST; None; Skyrim (Main Theme) - アンドレアス	101,2208,9808,2102,1025,3904,1025,3712,20026,1006,2364,4323,1007,1011,1693,30263,30240,30260,30219,30233,102
Pop Rock; Roxette; Listen to Your Heart; 1989	101,3769,2600,1025,20996,2595,7585,1025,4952,2000,2115,2540,1025,2960,102
Epic Orchestral; Samuel Kim Music; Bruno Bucciarati Theme but it's EPIC VERSION (Furious Fight x Nella Cerniera); 2021	101,8680,13533,1025,5212,5035,2189,1025,10391,20934,14693,25879,2072,4323,2021,2009,1005,1055,8680,2544,1006,9943,2954,1060,20970,2050,8292,28484,2050,1007,1025,25682,102
Anime OST; 菅野祐悟; 杜王町RADIO; 2016	101,8750,9808,2102,1025,100,1963,100,100,1025,100,1909,100,2557,1025,2355,102
Pop Soul; Seal; Kiss From a Rose; 1994	101,3769,3969,1025,7744,1025,3610,2013,1037,3123,1025,2807,102
Pop; Татьяна Буланова; Мой ненаглядный; 1997	101,3769,1025,1197,10260,22919,23742,17432,19865,1181,29748,29436,28995,19259,10260,1025,1191,14150,10325,1192,15290,19865,29741,29436,17432,29742,18947,29113,10325,1025,2722,102
New Wave; Oingo Boingo; Weird Science; 1985	101,2047,4400,1025,1051,2075,2080,8945,2075,2080,1025,6881,2671,1025,3106,102
Film Score; Ramin Djawadi; Trinkets to Kill a Prince; 2008	101,2143,3556,1025,8223,2378,6520,10830,4305,1025,13012,8950,8454,2000,3102,1037,3159,1025,2263,102
Psychedelic Rock; Status Quo; Pictures of Matchstick Men; 2003	101,18147,2600,1025,3570,22035,1025,4620,1997,2674,21354,2273,1025,2494,102
Anime OST; タニウチヒデキ; L; 2007	101,8750,9808,2102,1025,1709,30242,30222,30236,30245,30239,30227,1025,1048,1025,2289,102
Dance-pop; Shanguy; King of the Jungle; 2018	101,3153,1011,3769,1025,29382,26230,1025,2332,1997,1996,8894,1025,2760,102
Eurodance; Snap!; Rhythm Is a Dancer; 2007	101,9944,25514,1025,10245,999,1025,6348,2003,1037,8033,1025,2289,102
Electronic Rock; Teddybears; Cobrastyle; 2006	101,4816,2600,1025,11389,4783,11650,1025,16604,21756,2571,1025,2294,102
Internet Meme; The Who; Won't Get Fooled Again ("Yeah" Clip)	101,4274,2033,4168,1025,1996,2040,1025,2180,1005,1056,2131,25857,2153,1006,1000,3398,1000,12528,1007,102
Progressive Rock; Supertramp; The Logical Song; 1999	101,6555,2600,1025,3565,6494,8737,1025,1996,11177,2299,1025,2639,102
Pop; Потап и Настя; Умамы; 2016	101,3769,1025,1194,14150,22919,10260,29746,1188,1192,10260,29747,22919,17432,1025,1198,29745,10260,29745,29113,1025,2355,102
Indie Pop; White Town; Your Woman; 1996	101,10271,3769,1025,2317,2237,1025,2115,2450,1025,2727,102
Pop; Michael Jackson; Earth Song; 1995	101,3769,1025,2745,4027,1025,3011,2299,1025,2786,102
Electroclash; Le Tigre; Deceptacon; 1999	101,16175,20464,11823,1025,3393,14841,17603,1025,11703,23606,22684,2078,1025,2639,102
Game OST; Koji Kondo; Song of Time; 1998	101,2208,9808,2102,1025,12849,4478,12849,15482,1025,2299,1997,2051,1025,2687,102
R&B; Michael Jackson; You Rock My World; 2001	101,1054,1004,1038,1025,2745,4027,1025,2017,2600,2026,2088,1025,2541,102
Phonk; CHMCL SØUP; DARKSIDE - Slowed + Reverb	101,6887,2239,2243,1025,10381,12458,2140,1055,16415,6279,1025,2601,7363,1011,9784,1009,7065,2121,2497,102
Synth-Pop; Рок-Острова; Ничего не говори; 1999	101,24203,1011,3769,1025,1195,14150,23925,1011,1193,29747,22919,16856,19259,10260,1025,1192,10325,29752,15290,29741,14150,1192,15290,1183,19259,14150,16856,10325,1025,2639,102
Hip-Hop; The Game; How We Do; 2005	101,5099,1011,6154,1025,1996,2208,1025,2129,2057,2079,1025,2384,102
Pop Rock; Electric Light Orchestra; So Serious; 1986	101,3769,2600,1025,3751,2422,4032,1025,2061,3809,1025,3069,102
Soft Rock; Toto; Africa; 1982	101,3730,2600,1025,2000,3406,1025,3088,1025,3196,102
Alternative Rock; Вася Обломов; Магадан (TV version); 2011	101,4522,2600,1025,1182,10260,29747,17432,1193,29740,29436,14150,29745,19259,1025,1191,10260,29741,10260,29742,28995,1006,2694,2544,1007,1025,2249,102
Anime OST; Yugo Kanno; 白金の拳; 2015	101,8750,9808,2102,1025,9805,3995,22827,3630,1025,1915,1964,1671,100,1025,2325,102
Dance-pop; Maroon 5; Moves Like Jagger (Radio Edit); 2011	101,3153,1011,3769,1025,22222,1019,1025,5829,2066,25827,1006,2557,10086,1007,1025,2249,102
Production Music; Richard Myhill; Hawaiian Cocktail; 2010	101,2537,2189,1025,2957,2026,7100,1025,12188,18901,1025,2230,102
Punk Rock; The Clash; Should I Stay or Should I Go; 1982	101,7196,2600,1025,1996,13249,1025,2323,1045,2994,2030,2323,1045,2175,1025,3196,102
Anime OST; タニウチヒデキ; LのテーマB; 2006	101,8750,9808,2102,1025,1709,30242,30222,30236,30245,30239,30227,1025,1048,30197,30239,30265,30249,2497,1025,2294,102
Eurodance; Шура; Не верь слезам; 1998	101,9944,25514,1025,1203,29748,16856,10260,1025,1192,15290,1182,15290,16856,23742,1196,29436,15290,29744,10260,29745,1025,2687,102
Russian Hip-Hop; OXXXYMIRON; Малиновая Лада (Mashup feat. OXXXYMIRON); 2022	101,2845,5099,1011,6154,1025,23060,20348,24335,9711,2078,1025,1191,10260,29436,10325,18947,19259,10260,17432,1190,10260,29742,10260,1006,16137,6979,2361,8658,1012,23060,20348,24335,9711,2078,1007,1025,16798,2475,102
Grunge; Pearl Jam; Even Flow; 1991	101,24665,5575,2063,1025,7247,9389,1025,2130,4834,1025,2889,102
Arena Rock; Queen; We Are the Champions; 1977	101,5196,2600,1025,3035,1025,2057,2024,1996,3966,1025,3355,102
Soft rock; Queen; Love of My Life; 1975	101,3730,2600,1025,3035,1025,2293,1997,2026,2166,1025,3339,102
Soft Rock; Phil Collins; Another Day in Paradise; 1989	101,3730,2600,1025,6316,6868,1025,2178,2154,1999,9097,1025,2960,102
Synth-pop; Piano Fantasia; Song for Denise - Wide Walking Version; 2021	101,24203,1011,3769,1025,3682,29203,1025,2299,2005,15339,1011,2898,3788,2544,1025,25682,102
Industrial Metal; Pain; Shut Your Mouth; 2001	101,3919,3384,1025,3255,1025,3844,2115,2677,1025,2541,102
Funk Rock; Redbone; Come and Get Your Love; 1973	101,11962,2600,1025,2417,14417,1025,2272,1998,2131,2115,2293,1025,3381,102
Internet Meme; Various; Prowler Goku Meme	101,4274,2033,4168,1025,2536,1025,4013,13668,2121,2175,5283,2033,4168,102
Film Score; The City of Prague Philharmonic Orchestra; Iron Man: Driving With the Top Down; 2010	101,2143,3556,1025,1996,2103,1997,8634,12355,4032,1025,3707,2158,1024,4439,2007,1996,2327,2091,1025,2230,102
Indie Pop; Revolver; Get Around Town; 2009	101,10271,3769,1025,17863,1025,2131,2105,2237,1025,2268,102
Hip-Hop; Sir Mix‐A‐Lot; Baby Got Back; 1992	101,5099,1011,6154,1025,2909,4666,1513,1037,1513,2843,1025,3336,2288,2067,1025,2826,102
Film Score; Ramin Djawadi; Merchant of Death; 2008	101,2143,3556,1025,8223,2378,6520,10830,4305,1025,6432,1997,2331,1025,2263,102
Internet Meme; rexter; To Be Continued (Green Screen); 2016	101,4274,2033,4168,1025,10151,3334,1025,2000,2022,2506,1006,2665,3898,1007,1025,2355,102
Trap; Playboi Carti; Vamp Anthem; 2020	101,8132,1025,2377,5092,2072,11122,2072,1025,20279,11971,1025,12609,102
Disco; Sister Sledge; He’s the Greatest Dancer; 1998	101,12532,1025,2905,22889,24225,1025,2002,1521,1055,1996,4602,8033,1025,2687,102
Progressive Rock; Supertramp; Breakfast in America; 2001	101,6555,2600,1025,3565,6494,8737,1025,6350,1999,2637,1025,2541,102
